Objective,Target Column,Return Column,Portfolio Diagnostic Caveat,Model,Evaluation Window,month,rows,top_k,spearman_ic,top_k_hit_rate,selected_mean_forward_return,universe_mean_forward_return,active_forward_return
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-11,25,5,0.3943066047165589,0.8,0.020045529191752554,-0.001830345566481304,0.021875874758233858
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-12,25,5,-0.2692307692307692,0.4,-0.0372342102409575,-0.028078621629709425,-0.009155588611248076
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-01,25,5,0.5601077233827412,0.4,-0.010122133442931558,-0.028237068776502238,0.01811493533357068
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-02,25,5,0.0934795170206086,0.4,0.0025228374090370486,0.00309913241977668,-0.0005762950107396315
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-03,25,5,-0.506251211519016,0.0,-0.025218763708665316,0.012473421216147007,-0.03769218492481232
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-04,25,5,0.29247647743905547,0.2,-0.01948250591347369,-0.016545564095607746,-0.0029369418178659436
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-05,25,5,0.11425274302518827,0.4,-0.008537994572433405,-0.028849918464833587,0.020311923892400184
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-06,25,5,0.027702964728566083,0.6,0.007184843664744078,0.017480027172510296,-0.010295183507766217
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-07,25,5,-0.22042700927081776,0.2,-0.014838385765016837,-0.0008350396304627639,-0.014003346134554073
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2024-08,25,5,0.20165483444482246,0.8,0.012384815059985677,0.0042273488752967835,0.008157466184688893
