Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Turnover Cap,Constraint Source
75,0.1365007030896992,0.1537532542357611,0.9114834496909328,1.6620522397756499,-0.15672424093931758,0.011678628881001548,8.956932954437812,6.533333333333333,0.02799041548261817,2.224900940422202,Rule[Risk-adjusted momentum top-k],1.0,post_score_turnover_cap
75,0.15336578988200422,0.17820435615159289,0.8941413591813109,1.2618637659838667,-0.233129020498404,0.013278323768451306,0.16,1.0,0.0005,2.4394625764961115,SPY only,1.0,post_score_turnover_cap
75,0.16428829895127994,0.1979006100982764,0.8747693631080419,1.030167833623811,-0.2318911893785881,0.014426449221196848,9.676164898549228,6.733333333333333,0.030238015307966343,2.5874879160556907,FeatureSensitivity[ticker_ablated][XGBoost light],1.0,post_score_turnover_cap
75,0.11223413383269376,0.13666087488916587,0.850257331660578,1.1347195506323413,-0.16752140055402487,0.009683075902138523,0.16,25.0,0.0005,1.9441347810636749,Equal weight universe,1.0,post_score_turnover_cap
75,0.11494837746974729,0.14076704619696487,0.8450088728370874,1.5795475779055288,-0.16575875698610287,0.009912450253291958,9.916267386114496,7.4,0.0309883355816078,1.9739777314941438,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.14792814625115702,0.1883048692850199,0.8335803298071932,0.9437537392461671,-0.22958759789423988,0.013080602920242277,10.076591228011686,6.88,0.03148934758753652,2.3684646300309,FeatureSensitivity[identity_ablated][XGBoost light],1.0,post_score_turnover_cap
75,0.14792814625115702,0.1883048692850199,0.8335803298071932,0.9437537392461671,-0.22958759789423988,0.013080602920242277,10.076591228011686,6.88,0.03148934758753652,2.3684646300309,FeatureSensitivity[strict_time_series][XGBoost light],1.0,post_score_turnover_cap
75,0.14522436402060923,0.18778603181700226,0.822459062278234,0.9403377618373627,-0.23027695391965863,0.012870526969763527,10.548744219826967,7.973333333333334,0.03296482568695928,2.3338133385455055,FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.1466292996902956,0.19979645492749498,0.7924927356302389,0.8529098788297904,-0.24691258667729454,0.013194769927892853,7.627999999999998,5.52,0.023837499999999998,2.3517652512603915,FeatureSensitivity[ticker_ablated][TabPFN direct],1.0,post_score_turnover_cap
75,0.14033540202785155,0.19613064325349416,0.774227059152088,0.8654338745019584,-0.2394888636073631,0.012654137594646675,8.932591651038168,6.24,0.02791434890949428,2.272237880942992,FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k,1.0,post_score_turnover_cap
