month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[Risk-adjusted momentum top-k],TabICL[Direct allocation scorer],TabICL[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] Calibration Base,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibration Base
2024-04,0.034110495128370215,0.05057946851294837,0.041895560813763395,0.02898332909252227,0.04242896386793674,0.027973442410164636,0.054160179871775606,0.028095207051691697,0.05216609233924178,0.03174145510128711,0.05249942567257511,0.04347267110512598,0.05249942567257511,0.04236342717716857,0.04236342717716857
2024-05,0.018606883347542395,0.03528037402566864,0.028436870448303564,0.016506203344975535,0.029245960673654994,0.01741452930882555,0.02957929400698833,0.03254488280761184,0.02407117766054245,0.017036836864183516,0.02407117766054245,0.0362125027755037,0.017036836864183516,0.01737017019751685,0.01737017019751685
2024-06,0.03655518755450766,0.012109031554593752,0.021785161438292188,0.0314784269612246,0.015999959650801362,0.021534648542326524,0.015999959650801362,0.016333292984134697,0.04641575545294096,0.03134266823541624,0.055322907017852724,0.014781183031539634,0.04674908878627429,0.014781183031539634,0.014781183031539634
2024-07,0.016718903811860746,0.02336554813761582,0.022464134626959974,0.016899604435360024,0.01844223521772892,0.0174323827692624,0.00880085490959929,0.018081189696570167,0.014060983561962875,0.014394316895296208,0.015453248688850486,0.0009773096233632874,0.0055062472352129434,0.0051729139018796095,0.0051729139018796095
2024-08,0.027346016766158575,0.02100475632998955,0.02060055754209835,0.023958526698168236,0.03270305790158701,0.020830799646545512,0.034529994530797636,0.030230179966894477,0.029911407117668966,0.029911407117668966,0.02200597581679653,0.03844187368819918,0.027736576671017178,0.021672642483463195,0.021672642483463195
2024-09,-0.016790702820888816,-0.008923672550919637,-0.02717367981703931,-0.017546891811734206,0.008474519617551302,-0.03301947183883454,-0.007439365179939631,-0.007439365179939631,-0.010913271443892276,-0.017853936199231108,-0.018187269532564443,-0.02431927966122127,-0.026121610832325337,-0.018187269532564443,-0.018187269532564443
2024-10,0.028329535996731343,0.05963358734922419,0.04372903589599639,0.021717987336665766,0.027300169387736307,0.01550917232063864,0.02128613956888995,0.02332790687956713,0.06103286439264717,0.04581819545665493,0.06860596078482398,0.02128613956888995,0.074286657270337,0.06860596078482398,0.06860596078482398
2024-11,-0.034692537208367874,-0.024060105720770997,-0.03996010865599216,-0.026724756062174216,-0.03475291798189161,-0.018482373008033976,-0.06450692005972201,-0.06417358672638869,-0.02478610678537681,-0.03142904505371531,-0.05430679160648651,-0.05464012493981984,-0.03142904505371531,-0.03142904505371531,-0.03142904505371531
2024-12,0.022671625556127964,0.02685621625870538,0.018083227088863164,0.01869369915337332,0.03844877296451602,0.015542046761961801,0.03611331336203383,0.03811543963118268,0.03499736683186605,0.038157322041251586,0.02103929508269209,0.02103929508269209,0.024157367882008726,0.024157367882008726,0.024157367882008726
2025-01,0.007709918618367117,-0.012694834127274901,0.015171557269410375,0.011998446313273167,-0.007171094147420564,0.00833493956764379,-0.00783776081408723,-0.007171094147420564,-0.014424317558458407,-0.02035088699708583,-0.014090984225125074,-0.014090984225125074,-0.030654578998297113,-0.030654578998297113,-0.030654578998297113
2025-02,-0.015519909846651192,-0.05571911592986334,-0.038250220997120055,-0.010028882644782269,-0.012371705727867978,-0.006828470373468232,-0.012371705727867978,0.0283424421258612,-0.04468759761876832,-0.0166456567711473,-0.04468759761876832,-0.03046651713662485,-0.016978990104480635,-0.016978990104480635,-0.016978990104480635
2025-03,0.0012694874297984765,-0.008670179898342067,-0.010643988226499678,0.00311390893008055,0.009736090030347148,-0.0006238616662133101,0.021325829497498432,0.016733605518066647,-0.011550074433802958,-0.007948606348203083,-0.011550074433802958,-0.003022644485824343,0.015001084815508658,0.015001084815508658,0.015001084815508658
2025-04,0.025658027365854614,0.06284486771162645,0.02486442941086664,0.011319164992542,0.03381046618889797,-0.008990010888977995,0.0015255392262295553,0.008754602324051232,0.023294916073690424,-0.015687271503818878,0.0474034565682272,0.01662261881092116,0.019372376614114725,0.043480917108651505,0.043480917108651505
2025-05,0.03471453004209073,0.05138627117156358,0.04148794745209572,0.02684823418930124,0.024931521984425498,0.020348378306143184,0.04531004768183229,0.04564338101516563,0.03246123628019615,0.031183406557418542,0.04164255335236874,0.04564338101516563,0.024598188651092163,0.04597671434849896,0.04597671434849896
2025-06,0.0054856041866041295,0.023031441524578256,0.009260200956391263,0.001081804176466274,0.007911919065940132,-0.005325988059191933,-0.002146736560745932,0.008245252399273465,0.01092840529352494,0.011261738626858272,0.015517740383841237,0.015517740383841237,0.011261738626858272,0.008245252399273465,0.008245252399273465
2025-07,0.026785585352391228,0.020519537835420598,0.012362581170166509,0.020427482249733953,0.02872845802650081,0.015684785139455367,0.028395124693167476,0.01861009574248488,0.011479298521439807,0.028395124693167476,0.03841438262641461,0.028395124693167476,0.04378035305849104,0.035745809500720704,0.035745809500720704
2025-08,0.04017926388595266,0.035620412937162005,0.0357361173411153,0.029378892894827906,0.08078170223612502,0.016997014207231244,0.08078170223612502,0.04005790718060483,0.05312712065308859,0.05185070109137672,0.05185070109137672,0.06737915543030791,0.02837656868302866,0.05218403442471005,0.05218403442471005
2025-09,0.017418450493185553,0.02383732196113164,0.01982679471493696,0.013192625136792502,0.03540927005995542,0.010279574167615527,0.03965699392054163,0.02893823222039941,0.02815071442372522,0.02942955726316772,0.033677281123753934,0.0393236605872083,0.033346006860902354,0.033346006860902354,0.033346006860902354
2025-10,0.00853549604106548,0.0019500340229998692,0.0022593080048007863,0.007063717908503602,0.006448799932991706,0.006356033151267279,0.006782133266325039,0.006448799932991706,-0.0012175704714660525,-0.0012175704714660525,-0.007699136507819504,0.006782133266325039,0.016100748426110274,0.016100748426110274,0.016100748426110274
2025-11,-0.00236704991612751,0.0007975195784812872,-0.01015589261766845,-0.0033267398288613042,0.01220906287631185,-0.009757319660607073,0.011744310002251882,0.0023135336673356286,0.002266699934725725,-0.004230776319801804,0.0026000332680590583,0.0023135336673356286,0.002646867000668962,0.002646867000668962,0.002646867000668962
2025-12,0.03492989815406326,0.0147377327962257,0.008704903231946925,0.01717896775807048,0.07175999647230909,0.0011483044146289496,0.08592506993444929,0.08559173660111595,0.02192128293232257,0.04878315075346577,0.049116484086799105,0.03888416329735577,0.06328014407229957,0.06328014407229957,0.06328014407229957
2026-01,0.027294994422033363,-0.008641951723092456,0.013349854903713033,0.018881929051969646,0.04087955361980896,0.023675056106366443,0.05095417586278953,0.05095417586278953,0.009890193560642763,0.00955686022730943,0.014072107630054178,0.02976417088869343,0.023511265030248585,0.013738774296720845,0.013738774296720845
2026-02,-0.05428717392251123,-0.04937954609873141,-0.046547921652467704,-0.032613590997070216,-0.0845481257349739,-0.02501291140355947,-0.08421479240164056,-0.08905752917252377,-0.04945774785811707,-0.06983510257289179,-0.06350509392851578,-0.08413856979222141,-0.06950176923955845,-0.06983510257289179,-0.06983510257289179
2026-03,0.06505577186641255,0.10505265471572445,0.059672958943958944,0.04270974548269128,0.0774071502365016,0.001768899655665253,0.0774071502365016,0.04186043135043527,0.08945032855882287,0.07750818589726623,0.12092264050707545,0.07750818589726623,0.1345101553637572,0.07707381690316827,0.07707381690316827
