Feature,Preholdout Mean,Holdout Mean,Preholdout Std,Holdout Std,PSI
eem_downside_rv_20d,0.13749843800457132,0.11199395847759296,0.09608357034257768,0.0761657357253725,0.18299656981463958
gld_return_60d,0.01616581009911358,0.04825338031221426,0.07807514923439854,0.07835488326471667,0.1810134173621218
corr_spy_gld_20d,0.01391426172678239,0.13530152803675968,0.36245842797110805,0.3363807182823509,0.18056008145944658
ief_ma_distance_126d,0.011964628927845269,0.00013866841133053676,0.025126989739643772,0.029740614063786006,0.18023384496098468
ief_drawdown_126d,-0.020732218126268905,-0.034161234171889744,0.01958754059873684,0.0306381248684496,0.17990775114392007
relative_return_qqq_tlt_60d,0.01812726824124365,0.05783985527919406,0.12163454292003306,0.11051741145061775,0.17838284807081667
gld_downside_rv_60d,0.10085294531047545,0.10001555650976897,0.04615463951030173,0.04136460267256294,0.17785357564212534
spy_rv_10d,0.14529718397151994,0.16590826361743968,0.11158180286206565,0.12392675201659285,0.1777022791351405
treasury_2y_yield_change_5d,-0.0027118644067796616,0.0067999999999999875,0.0904672164020855,0.1340645613621527,0.17766545302369982
spy_downside_rv_60d,0.0942158242850088,0.10766090416113273,0.05985143032423086,0.06973011403932194,0.17488733848418248
qqq_rv_5d,0.16479968531266195,0.2108850645913003,0.1146053843327588,0.15000284018937682,0.1737706904226056
spy_downside_rv_10d,0.0815799160445878,0.09228501250019548,0.07202426131323206,0.08069795807403642,0.17306251037002038
tlt_ma_distance_60d,0.007551372340581726,-0.004586436603995501,0.03575949457118249,0.0426750547865624,0.17211829738318726
iwm_return_126d,0.047421526092200746,0.05895988022699976,0.13235242094757993,0.16684181273477522,0.17070455805266777
tlt_downside_rv_10d,0.0718917799891081,0.08722799216339297,0.03632666170020324,0.04602393139590442,0.170028909774807
tlt_drawdown_20d,-0.020475234394762395,-0.028094560198826776,0.01905481756385487,0.024267476378535106,0.16976132979769049
qqq_ma_distance_60d,0.016287113900902973,0.02205273597182057,0.04854718680437459,0.058178869144898816,0.16947587650547902
ief_return_126d,0.02485694190516054,0.0012286675527471438,0.04470264231688733,0.05082338755237146,0.16820477825823496
iwm_drawdown_200d,-0.07031517123080774,-0.08983331696156058,0.08875252376579469,0.08083233116998931,0.16553542021190626
vnq_drawdown_200d,-0.08186610538354584,-0.09240442683316977,0.11254935901684614,0.0825739170301504,0.16265661959296226
hyg_downside_rv_20d,0.04091640233950777,0.04086675742613437,0.045637285680816854,0.039641595426716664,0.16251578897294794
eem_downside_rv_10d,0.13188642066592113,0.10627580994518095,0.10374650162217797,0.08286651552502868,0.16179325607759226
spy_return_60d,0.024555281317350835,0.0373877775207073,0.07018337203521913,0.07899229557088622,0.16023629043675627
tlt_rv_5d,0.12219424060444271,0.14865463170609494,0.06188257542888844,0.08652290571190185,0.1589355782516368
ief_ma_distance_60d,0.005411598563548125,0.00014810764858696346,0.016969871163692574,0.02087940551697752,0.15815345735603856
ief_ma_distance_200d,0.0189347654225643,0.0004690231080926264,0.03122648588065715,0.03767391428659711,0.15780118493901868
relative_return_spy_eem_60d,0.009404540762054854,0.014839572900392386,0.07272341871290201,0.06118353148657739,0.15681492134677155
eem_rv_5d,0.2256411397515618,0.18072179222799375,0.18454101642451318,0.13398920143243967,0.15387359235964249
ief_return_60d,0.011405743282811017,0.0006079173905526991,0.029877224217921335,0.03694415194294147,0.15311871680231803
ief_downside_rv_20d,0.033595182238670585,0.0391961969625705,0.014365190829369144,0.017872479049233347,0.15088448956182166
iwm_downside_rv_5d,0.09999016155593271,0.12052873410349468,0.0900188556650124,0.10197625225464323,0.14557272657619155
vnq_downside_rv_10d,0.11817014280361701,0.11223121960516366,0.12406483498998096,0.10380724772811833,0.14398151019230884
qqq_ma_distance_20d,0.005244932791671815,0.006967755708157441,0.02726502567498667,0.034362873567215985,0.14323377971208592
gld_drawdown_126d,-0.0681065651291373,-0.049059949044743305,0.05326727640571498,0.04265433128546124,0.14027475430308212
tlt_downside_rv_5d,0.06605203567081293,0.08222091459973294,0.045217164514173784,0.0539853871826162,0.1383665036967534
iwm_drawdown_126d,-0.060280821643271226,-0.07941810557748853,0.07812873632746944,0.07412737689310757,0.13698838379118913
iwm_return_20d,0.00778197018015257,0.009289720765222243,0.05498348853698831,0.0702792110298297,0.13520606556145076
vnq_return_126d,0.05140890385408896,0.02566114384424785,0.15641221234654365,0.12084610225969854,0.1351389599109866
iwm_return_60d,0.02228547551558467,0.02909948821583464,0.09015422525123647,0.11855791615208888,0.1314074674095679
ief_drawdown_60d,-0.015261898334910649,-0.022939730141538477,0.014903980781783547,0.02253713943927568,0.13133301695696112
tlt_ma_distance_20d,0.0023127542308785157,-0.0014549939503020145,0.019786209781549872,0.023191099406282452,0.13111812689366795
eem_downside_rv_5d,0.12240759600839646,0.09559168526112978,0.11677553098365696,0.09201359823803183,0.1309585244291758
hyg_downside_rv_60d,0.04503925276599062,0.044772904440622284,0.0443351491147452,0.03869635659043832,0.13081155923765944
