CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Weight,Annualized Turnover,Total Transaction Cost,Final Equity,Model,Threshold Source,Risk Action Rate in Holdout,Calibration Score Threshold,Target Action Rate,High-Risk Weight
-0.050299320784903845,0.14231768432000755,-0.29087566708722484,-0.3144838609772734,-0.16873842359908064,0.817,6.803999999999999,0.00135,0.9026705280807843,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.244,0.025720971822738643,0.2,0.25
-0.03759215899524293,0.15241657091555036,-0.17463368904604848,-0.19769212401189676,-0.1707425627371547,0.846,8.315999999999999,0.00165,0.9267923615586781,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.308,0.2070385600584998,0.2,0.5
-0.03759215899524293,0.15241657091555036,-0.17463368904604848,-0.19769212401189676,-0.1707425627371547,0.846,8.315999999999999,0.00165,0.9267923615586781,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.308,0.02577969692647457,0.2,0.5
-0.05927781037337698,0.13701683870013573,-0.37686037727534005,-0.36521501315730986,-0.1712206341010164,0.76,10.08,0.002,0.8858170276193359,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.24,0.21165336081223196,0.2,0.0
-0.05927781037337698,0.13701683870013573,-0.37686037727534005,-0.36521501315730986,-0.1712206341010164,0.76,10.08,0.002,0.8858170276193359,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.24,0.021950864046812055,0.2,0.0
-0.07184263694568238,0.06889251762943988,-1.0475125370466853,-0.8324344717923318,-0.17161634690197403,0.334,31.752,0.006300000000000001,0.8624961619583903,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.666,0.04024406932294368,0.3,0.0
-0.03139806379402066,0.11801649889649399,-0.2111731189071667,-0.24725055521148692,-0.1744570703980356,0.6565,20.034,0.003974999999999999,0.9386649058235091,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.458,0.2537844707158266,0.1,0.25
-0.03139806379402066,0.11801649889649399,-0.2111731189071667,-0.24725055521148692,-0.1744570703980356,0.6565,20.034,0.003974999999999999,0.9386649058235091,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.458,0.07557545676827437,0.1,0.25
-0.04262012267992332,0.10904583846612886,-0.34475458100471057,-0.3346016872412842,-0.17456385785886863,0.542,26.712,0.0053,0.9172101231372584,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.458,0.2537844707158266,0.1,0.0
-0.04262012267992332,0.10904583846612886,-0.34475458100471057,-0.3346016872412842,-0.17456385785886863,0.542,26.712,0.0053,0.9172101231372584,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.458,0.07557545676827437,0.1,0.0
-0.06515366732054495,0.1366694512334516,-0.42399431231688456,-0.4494779545111497,-0.17519546704566824,0.7735,15.498,0.0030750000000000005,0.874872767249383,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.302,0.20644504316638518,0.3,0.25
-0.06515366732054495,0.1366694512334516,-0.42399431231688456,-0.4494779545111497,-0.17519546704566824,0.7735,15.498,0.0030750000000000005,0.874872767249383,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.302,0.012702085170894861,0.3,0.25
