month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,FeatureSensitivity[Logistic full],FeatureSensitivity[Logistic full] | inverse-vol capped top-k,FeatureSensitivity[Logistic identity_ablated],FeatureSensitivity[Logistic identity_ablated] | inverse-vol capped top-k,FeatureSensitivity[Logistic metadata_only],FeatureSensitivity[Logistic metadata_only] | inverse-vol capped top-k,FeatureSensitivity[Logistic strict_time_series],FeatureSensitivity[Logistic strict_time_series] | inverse-vol capped top-k,FeatureSensitivity[Logistic ticker_ablated],FeatureSensitivity[Logistic ticker_ablated] | inverse-vol capped top-k,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2022-07,0.0,0.0,0.0,0.032113729614507106,0.0,0.0,0.8,0.5586041655003567,0.4,0.2943904298461951,0.0,0.03925273303266606,0.4,0.2943904298461951,0.8,0.5586041655003567,0.8,1.2206192002059648,0.8,1.0431506792964438,0.8,1.0674818496146106,0.8,0.7842316897209918,0.8,0.8431887765880727,1.2000000000000002,1.0366975462083292,1.2000000000000002,1.0366975462083292
2022-08,0.0,0.0,0.0,0.07965030682174085,0.4,0.0,0.8,0.9810175334888211,0.8,0.9810175334888209,0.0,0.06459108015049125,0.8,0.9810175334888209,0.8,0.9810175334888209,0.4,0.7228405776668879,0.8,1.173901299410812,0.4,0.7,0.4,0.32326562236937206,0.4,0.5015609763712399,0.4,0.4055315882792747,0.4,0.4055315882792747
2022-09,0.0,0.0,0.0,0.05114965313636481,0.4,0.0,0.8,0.74376287623922,0.8,0.74376287623922,0.0,0.055913346484763204,0.8,0.74376287623922,0.8,0.74376287623922,0.4,0.5939584540862797,1.2,1.1556501513618809,0.4,0.7000000000000001,0.4,0.39849648590913,0.8,1.009228261805109,0.8,0.6899119530928343,0.8,0.6899119530928343
2022-10,0.0,0.0,0.0,0.07665536012208116,0.0,0.0,0.8,0.7784136262881751,0.8,0.7784136262881751,0.0,0.06091277453459501,0.8,0.7784136262881751,0.8,0.7784136262881751,1.6,1.818933714000968,1.2000000000000002,1.5652570329924864,0.0,0.027712412211098436,0.4,0.34509478472180866,0.8,0.7055895631203832,0.8,0.6308140588284785,0.8,0.6308140588284785
2022-11,0.0,0.0,0.0,0.033843188081792715,0.0,0.0,0.8,0.7900718807488156,0.8,0.7900718807488156,0.0,0.0358644901586635,0.8,0.7900718807488156,0.8,0.7900718807488156,0.4,0.4690730802655092,0.8,0.9497824458688114,0.4,0.4703241259485927,0.0,0.049424609837322636,0.8,1.0533777103240747,1.2,1.4126959192049824,1.2,1.4126959192049824
2022-12,0.0,0.0,0.0,0.023333370340060083,0.8,0.4,1.2000000000000002,1.0936605348505024,1.2000000000000002,1.0936605348505024,0.0,0.022546442131602534,1.2000000000000002,1.0936605348505024,1.2000000000000002,1.0936605348505024,0.8,0.9120501583854217,0.8,0.9967800004367458,0.8,1.103825726233058,0.4,0.3408600190709597,0.8,0.8356538341749364,0.8,1.075266759877486,0.8,1.075266759877486
2023-01,0.0,0.0,0.0,0.06672266916369614,0.0,0.4,1.6,1.4244490534735668,1.6,1.4244490534735668,0.0,0.04009286853885877,1.6,1.4244490534735668,1.6,1.4244490534735668,0.8,0.9754439754336408,0.8,0.7816517366362251,0.8,1.0671575017714154,0.0,0.045976529731010546,0.8,0.8696820565952224,0.4,0.47314419245213446,0.4,0.47314419245213446
2023-02,0.0,0.0,0.0,0.055571612069022586,0.8,0.0,1.2000000000000002,1.1626579688646614,1.2000000000000002,1.1626579688646614,0.0,0.04231271851685642,1.2000000000000002,1.1626579688646614,1.2000000000000002,1.1626579688646614,0.4,0.44381276564728817,1.2000000000000002,1.2108185450122726,0.4,0.4804009624414796,0.0,0.029534288304708223,0.8,1.0160638956318415,0.4,0.43517728426158087,0.4,0.43517728426158087
2023-03,0.0,0.0,0.0,0.18604681046070257,1.2000000000000002,0.0,0.8,1.022017913709401,0.8,1.022017913709401,0.0,0.09835795963955282,0.8,1.022017913709401,0.8,1.022017913709401,0.4,0.4600492975486091,1.2000000000000002,1.2403709524553612,0.4,0.40573687458392876,0.4,0.4057368745839287,0.8,0.9584737572908868,0.8,0.8263319140790168,0.8,0.8263319140790168
2023-04,0.0,0.0,0.0,0.04382902583954765,1.2000000000000002,0.4,0.4,0.6200786775714973,0.4,0.6200786775714973,0.0,0.03307011834231369,0.4,0.6200786775714973,0.4,0.6200786775714973,0.8,0.8424708389666871,0.0,0.022029839270333723,0.4,0.4095736878287854,0.0,0.04015209312525492,0.4,0.5351495843376721,0.8,0.7955556134795426,0.8,0.7955556134795426
