Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.074, 0.233]",187,0.18181818181818182,0.15114498118506395,0.0741744339466095,0.2318044900894165
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.233, 0.426]",188,0.22872340425531915,0.3275984826874226,0.23270419239997864,0.4256507456302643
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.426, 0.603]",187,0.1711229946524064,0.5143921988851884,0.4263003170490265,0.6027151346206665
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.603, 0.778]",188,0.20212765957446807,0.6996773443323501,0.6032367944717407,0.7783179879188538
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.778, 0.881]",187,0.20855614973262032,0.8352666414357761,0.7793595194816589,0.8814301490783691
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.881, 0.965]",187,0.22459893048128343,0.928984306712839,0.8815293908119202,0.9645904898643494
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.965, 0.99]",188,0.18085106382978725,0.9801078204144823,0.9650557041168213,0.9901698231697083
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.99, 0.998]",187,0.24598930481283424,0.9950626521187033,0.9902498722076416,0.9984333515167236
FeatureSensitivity[Logistic strict_time_series],holdout,"(0.998, 1.0]",188,0.20212765957446807,0.9995739840446635,0.9984380602836609,0.999997615814209
XGBoost[GPU allocation scorer],holdout,"(0.0202, 0.102]",188,0.1276595744680851,0.07158153311924097,0.021224694326519966,0.10200818628072739
XGBoost[GPU allocation scorer],holdout,"(0.102, 0.144]",187,0.12299465240641712,0.12541755922337905,0.10261363536119461,0.1436379849910736
XGBoost[GPU allocation scorer],holdout,"(0.144, 0.172]",188,0.15425531914893617,0.15839055323220314,0.14366380870342255,0.1717894822359085
XGBoost[GPU allocation scorer],holdout,"(0.172, 0.189]",187,0.12834224598930483,0.1817683781532043,0.17201994359493256,0.18936468660831451
XGBoost[GPU allocation scorer],holdout,"(0.189, 0.204]",188,0.18617021276595744,0.1966598499962624,0.18943174183368683,0.20407044887542725
