Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabICL embeddings],holdout,9,50,24,0.06920933723449707,0.12631414830684662,0.09047281667590142,0.48,0.3895271833240986
XGBoost[Raw + TabICL embeddings],holdout,10,50,24,0.12654519081115723,0.7889347076416016,0.25920133620500563,0.48,0.22079866379499435
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,1,35,15,0.005117665510624647,0.007070404011756182,0.006383630154388292,0.42857142857142855,0.42218779841704024
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,2,35,5,0.007070404011756182,0.008303282782435417,0.007745839123214994,0.14285714285714285,0.13511130373392785
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,3,35,3,0.008303282782435417,0.009463365189731121,0.00897257650004966,0.08571428571428572,0.07674170921423605
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,4,35,3,0.009506012313067913,0.010597732849419117,0.01000491524381297,0.08571428571428572,0.07570937047047274
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,5,35,7,0.010670244693756104,0.011817769147455692,0.011375521602375167,0.2,0.18862447839762483
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,6,35,0,0.011865496635437012,0.013075793161988258,0.012391436366098268,0.0,0.012391436366098268
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,7,35,5,0.013075793161988258,0.014939590357244015,0.013808345102838107,0.14285714285714285,0.12904879775430475
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,8,35,5,0.015554225072264671,0.022837331518530846,0.018408201102699553,0.14285714285714285,0.12444894175444329
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,9,35,15,0.023090753704309464,0.049987565726041794,0.03248280840260642,0.42857142857142855,0.3960886201688221
XGBoost[Raw + TabICL embeddings] Calibration Base,calibration,10,35,20,0.05182570964097977,0.5338655710220337,0.1933777199259826,0.5714285714285714,0.37805085150258877
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,1,50,4,0.003646736964583397,0.005108418874442577,0.004459894001483917,0.08,0.07554010599851609
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,2,50,5,0.005108418874442577,0.00584546709433198,0.005493639428168535,0.1,0.09450636057183147
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,3,50,6,0.00584546709433198,0.006645993795245886,0.006213252358138561,0.12,0.11378674764186143
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,4,50,7,0.006668570917099714,0.0077070086263120174,0.0072097406350076195,0.14,0.1327902593649924
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,5,50,8,0.007724258583039045,0.008856697008013725,0.008213166454806924,0.16,0.15178683354519307
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,6,50,6,0.00887379515916109,0.010698859579861164,0.009635858684778214,0.12,0.11036414131522178
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,7,50,6,0.010781261138617992,0.015522299334406853,0.012541008088737727,0.12,0.10745899191126226
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,8,50,9,0.015696339309215546,0.029836606234312057,0.02085679356008768,0.18,0.1591432064399123
