Strategy,Objective,Model,month,Horizon Months,Return Column,Target Column,Selected Horizon Return,Universe Horizon Return,Active Horizon Return,Selected Target Rate,Monthly Turnover,Average Holdings,Diagnostic Type,Portfolio Diagnostic Caveat
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-03,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.012000676331467751,-0.008014946909426706,-0.003985729422041045,0.0,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-04,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.015513323592173878,-0.028587784598711707,0.044101108190885585,0.6000000000000001,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-05,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.015111806097772363,-0.021185859696942803,0.03629766579471517,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-06,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.008007351451724442,-0.00526860625612898,0.013275957707853423,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-07,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.013245786138331607,-0.0049221775626160326,-0.008323608575715576,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-08,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.011048817118210175,0.0032653995542543867,0.007783417563955788,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-09,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.01836664608609833,0.0031346410895511712,-0.021501287175649503,0.2,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-10,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.019349280208311857,-0.01695014329082235,0.036299423499134204,1.0,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-11,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.020045737717625033,-0.0018301327463710404,0.021875870463996073,0.8,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-12,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.03723427718477821,-0.02807873300735255,-0.009155544177425659,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
