month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2024-03,0.0,0.0,0.0,0.05246743900654606,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6000000000000001,1.3333333333333333,1.3895556879450863,0.0,0.0,0.6666666666666666,0.6000000000000001,0.6666666666666666,0.6457834709738112,0.6666666666666666,0.6457834709738112
2024-04,0.0,0.0,0.0,0.06621263211286764,0.0,0.0,0.0,0.0,1.3333333333333333,1.3,0.6666666666666666,0.7,0.0,0.0,2.0,2.0,1.3333333333333333,1.3428581535059767,1.3333333333333333,1.3428581535059767
2024-05,0.0,0.0,0.0,0.08053029184660249,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.735489422073436,0.6666666666666666,0.7,0.0,0.021919286292467477,1.3333333333333333,1.3,0.6666666666666666,0.7275744817530321,0.6666666666666666,0.7275744817530321
2024-06,0.0,0.0,0.0,0.062090575816002636,0.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7,0.0,0.0012116848748994213,1.3333333333333333,1.3,0.6666666666666666,0.740178727781539,0.6666666666666666,0.740178727781539
2024-07,0.0,0.0,0.0,0.05766292181207032,0.6666666666666666,0.0,0.6666666666666666,0.7000000000000001,1.3333333333333333,1.4000000000000001,0.6666666666666666,0.7,0.6666666666666666,0.6656229882973603,1.3333333333333333,1.379070952385569,0.6666666666666666,0.691448454205156,0.6666666666666666,0.691448454205156
2024-08,0.0,0.0,0.0,0.06834290308618259,0.0,0.0,0.6666666666666666,0.7000000000000001,0.0,0.028704623967522158,0.6666666666666666,0.7,0.0,0.03437701170263968,0.6666666666666666,0.7,0.6666666666666666,0.7433309041756242,0.6666666666666666,0.7433309041756242
2024-09,0.0,0.0,0.0,0.11439968914254872,0.0,1.3333333333333333,0.6666666666666666,0.7,0.6666666666666666,0.6000000000000001,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.6702558244966057,1.3333333333333333,1.4,1.3333333333333333,1.4
2024-10,0.0,0.0,0.0,0.035320714506398246,0.6666666666666666,0.0,1.3333333333333333,1.3,0.6666666666666666,0.6507927756887394,0.6666666666666666,0.719165271035796,0.0,0.022817250716419657,1.3333333333333333,1.2999999999999998,1.3333333333333333,1.4,1.3333333333333333,1.4
2024-11,0.0,0.0,0.0,0.10825927476242775,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3,0.6666666666666666,0.6999999999999998,0.6666666666666666,0.6743703900951686,0.6666666666666666,0.6743703900951686,1.3333333333333333,1.4,1.9999999999999998,2.0,1.9999999999999998,2.0
2024-12,0.0,0.0,0.0,0.057686995322223295,1.3333333333333333,0.0,0.6666666666666666,0.7037166363207563,0.6666666666666666,0.6695953471986158,0.6666666666666666,0.6370694094098016,0.6666666666666666,0.6370694094098016,1.3333333333333333,1.3629305905901985,1.3333333333333333,1.3300995468324222,1.3333333333333333,1.3300995468324222
2025-01,0.0,0.0,0.0,0.036212521034938314,0.6666666666666666,0.0,0.6666666666666666,0.639413569899428,0.6666666666666666,0.7301817772991879,0.0,0.017563927713567185,0.0,0.017563927713567185,1.3333333333333333,1.3962574693664933,0.6666666666666666,0.7263570161989152,0.6666666666666666,0.7263570161989152
2025-02,0.0,0.0,0.0,0.07379577164699026,0.0,0.6666666666666666,0.0,0.0394135698994279,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.06632010160756885,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2025-03,0.0,0.0,0.0,0.07550376626878173,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6027268435730258,0.6666666666666666,0.6248467971373679,0.0,0.0,0.0,0.016115970678863833,1.3333333333333333,1.3960420200365187,0.6666666666666666,0.7161159706788638,0.6666666666666666,0.7161159706788638
2025-04,0.0,0.0,0.0,0.18670499866599863,0.6666666666666666,0.0,0.6666666666666666,0.6941542577207069,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.3,1.3333333333333333,1.3
2025-05,0.0,0.0,0.0,0.03571650922901405,0.6666666666666666,0.0,0.6666666666666666,0.6514382417463085,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.3,2.0,2.0,2.0,2.0
2025-06,0.0,0.0,0.0,0.03279694577311058,0.6666666666666666,0.0,0.0,0.03197914672295876,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.010067623801617076,0.0,0.0,1.3333333333333333,1.3017007500760358,1.3333333333333333,1.3017007500760358
2025-07,0.0,0.0,0.0,0.27291823835442186,0.6666666666666666,0.6666666666666666,0.0,0.06802085327704105,0.6666666666666666,0.7269506950503537,0.6666666666666666,0.7,0.0,0.0876233136498959,1.3333333333333333,1.3,1.3333333333333333,1.39612347309008,1.3333333333333333,1.39612347309008
2025-08,0.0,0.0,0.0,0.06135909326678219,0.0,0.0,0.0,0.004562930977288104,0.6666666666666666,0.6730493049496462,0.6666666666666666,0.7,0.0,0.0,1.3333333333333333,1.3843593179636802,1.3333333333333333,1.3106028577837736,1.3333333333333333,1.3106028577837736
2025-09,0.0,0.0,0.0,0.03316364288656728,0.0,0.6666666666666666,0.6666666666666666,0.7,1.3333333333333333,1.4,0.0,0.03426032676385571,0.0,0.0,0.6666666666666666,0.7138429313463586,0.6666666666666666,0.7,0.6666666666666666,0.7
2025-10,0.0,0.0,0.0,0.18623721693770356,0.6666666666666666,1.3333333333333333,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.6753806022024051,0.6666666666666666,0.7,0.6666666666666666,0.6244457891301323,0.6666666666666666,0.7,0.6666666666666666,0.7
2025-11,0.0,0.0,0.0,0.05617452013107862,0.6666666666666666,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.04048924741374854,0.6666666666666666,0.6999999999999998,1.3333333333333333,1.4,1.3333333333333333,1.3,1.3333333333333333,1.3
2025-12,0.0,0.0,0.0,0.04052292243151394,0.0,0.0,0.0,0.0,1.3333333333333333,1.4,0.6666666666666666,0.7130499682444975,0.0,0.013049968244497612,1.3333333333333333,1.3886348938025166,1.9999999999999998,2.0,1.9999999999999998,2.0
2026-01,0.0,0.0,0.0,0.06519108916040298,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.6568166742931953,1.3333333333333333,1.3568166742931953,1.3333333333333333,1.314635984843021,1.3333333333333333,1.379252693118898,1.3333333333333333,1.379252693118898
2026-02,0.0,0.0,0.0,0.07195302212375121,0.0,0.0,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.7,1.3333333333333333,1.3,0.0,0.012553426298245018,0.6666666666666666,0.6968296505334883,0.6666666666666666,0.6968296505334883
2026-03,0.0,0.0,0.0,0.1083903447681239,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3455940874849626,1.3333333333333333,1.3,0.6666666666666666,0.6874465737017549,0.6666666666666666,0.7031703494665117,0.6666666666666666,0.7031703494665117
